onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	incorrect	0.34360000000000035	left
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	incorrect	0.9487000000000023	left
52.0	6.0	active_nochange	correct	0.1844999999999999	left
60.0	6.0	active_change	incorrect	0.8982000000000028	left
66.0	6.0	active_nochange	miss	n/a	n/a
72.0	6.0	active_change	correct	0.2219999999999942	right
78.0	6.0	active_change	incorrect	0.6967999999999961	left
86.0	6.0	active_nochange	miss	n/a	n/a
92.0	6.0	active_nochange	correct	0.7214000000000027	left
100.0	6.0	active_nochange	correct	0.25719999999999743	left
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.43189999999999884	right
118.0	6.0	active_nochange	correct	0.0707000000000022	left
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.20930000000001314	left
140.0	6.0	active_nochange	correct	0.6442000000000121	left
150.0	6.0	active_nochange	miss	n/a	n/a
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.8012999999999977	right
180.0	6.0	active_change	correct	0.6420999999999992	right
188.0	6.0	active_nochange	correct	0.7798999999999978	left
194.0	6.0	active_change	correct	0.7086999999999932	right
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	correct	0.4883000000000095	left
216.0	6.0	active_change	incorrect	0.8560999999999979	left
222.0	6.0	active_change	correct	0.7719999999999914	right
228.0	6.0	active_nochange	correct	0.7538000000000125	left
238.0	6.0	active_change	correct	0.613599999999991	right
244.0	6.0	active_change	correct	0.8113999999999919	right
252.0	6.0	active_change	incorrect	0.8122000000000185	left
258.0	6.0	active_change	correct	0.6279999999999859	right
264.0	6.0	active_nochange	miss	n/a	n/a
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	miss	n/a	n/a
296.0	6.0	active_nochange	incorrect	0.6730999999999767	right
302.0	6.0	active_nochange	correct	0.5618999999999801	left
