onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	correct	0.8880000000000017	left
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	correct	0.07959999999999923	right
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	correct	0.5100000000000051	right
66.0	6.0	active_nochange	incorrect	0.3277999999999963	right
72.0	6.0	active_change	miss	n/a	n/a
78.0	6.0	active_change	correct	0.6145000000000067	right
86.0	6.0	active_nochange	miss	n/a	n/a
92.0	6.0	active_nochange	correct	0.5370999999999952	left
100.0	6.0	active_nochange	incorrect	0.4188999999999936	right
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.2715000000000032	right
118.0	6.0	active_nochange	miss	n/a	n/a
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.8198999999999899	left
140.0	6.0	active_nochange	incorrect	0.47270000000000323	right
150.0	6.0	active_nochange	correct	0.747399999999999	left
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.4747000000000128	right
180.0	6.0	active_change	incorrect	0.8185000000000002	left
188.0	6.0	active_nochange	miss	n/a	n/a
194.0	6.0	active_change	correct	0.10509999999999309	right
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	incorrect	0.4496000000000038	right
216.0	6.0	active_change	miss	n/a	n/a
222.0	6.0	active_change	correct	0.03630000000001132	right
228.0	6.0	active_nochange	miss	n/a	n/a
238.0	6.0	active_change	correct	0.03180000000000405	right
244.0	6.0	active_change	correct	0.4065999999999974	right
252.0	6.0	active_change	incorrect	0.933400000000006	left
258.0	6.0	active_change	miss	n/a	n/a
264.0	6.0	active_nochange	correct	0.7180000000000177	left
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	miss	n/a	n/a
296.0	6.0	active_nochange	miss	n/a	n/a
302.0	6.0	active_nochange	miss	n/a	n/a
