onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	correct	0.6011999999999986	left
36.0	6.0	passive	n/a	0.721899999999998	left
42.0	6.0	active_change	correct	0.6518000000000015	right
52.0	6.0	active_nochange	correct	0.5855000000000032	left
60.0	6.0	active_change	correct	0.9981999999999971	right
66.0	6.0	active_nochange	correct	0.8640999999999934	left
72.0	6.0	active_change	incorrect	0.9198999999999984	left
78.0	6.0	active_change	incorrect	0.8837999999999937	left
86.0	6.0	active_nochange	incorrect	0.4595999999999947	right
92.0	6.0	active_nochange	correct	0.41450000000000387	left
100.0	6.0	active_nochange	correct	0.36020000000000607	left
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.4929000000000059	right
118.0	6.0	active_nochange	correct	0.4257999999999953	left
126.0	6.0	passive	n/a	0.6014999999999873	right
134.0	6.0	active_nochange	incorrect	0.5164000000000044	right
140.0	6.0	active_nochange	correct	0.4141999999999939	left
150.0	6.0	active_nochange	correct	0.6159000000000106	left
156.0	6.0	passive	n/a	0.7528000000000077	right
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.48629999999999995	right
180.0	6.0	active_change	correct	0.504099999999994	right
188.0	6.0	active_nochange	incorrect	0.6559000000000026	right
194.0	6.0	active_change	correct	0.6187999999999931	right
204.0	6.0	passive	n/a	0.6074999999999875	left
210.0	6.0	active_nochange	correct	0.3634000000000128	left
216.0	6.0	active_change	correct	0.49320000000000164	right
222.0	6.0	active_change	correct	0.42900000000000205	right
228.0	6.0	active_nochange	incorrect	0.40090000000000714	right
238.0	6.0	active_change	incorrect	0.691599999999994	left
244.0	6.0	active_change	correct	0.5954000000000121	right
252.0	6.0	active_change	correct	0.6521999999999935	right
258.0	6.0	active_change	correct	0.5650999999999726	right
264.0	6.0	active_nochange	correct	0.4329000000000178	left
272.0	6.0	passive	n/a	0.5427000000000248	left
280.0	6.0	passive	n/a	0.4345000000000141	right
296.0	6.0	active_nochange	incorrect	0.9361000000000104	right
302.0	6.0	active_nochange	correct	0.5319000000000074	left
