onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	correct	0.9024000000000001	right
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	incorrect	0.16890000000000072	left
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	correct	0.7044999999999959	right
66.0	6.0	active_nochange	correct	0.5302999999999969	left
72.0	6.0	active_change	correct	0.5592000000000041	right
78.0	6.0	active_change	incorrect	0.8640000000000043	left
86.0	6.0	active_nochange	correct	0.5768999999999949	left
92.0	6.0	active_nochange	incorrect	0.4217000000000013	right
100.0	6.0	active_nochange	incorrect	0.8725000000000023	right
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.5272999999999968	right
118.0	6.0	active_nochange	incorrect	0.6071000000000026	right
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	incorrect	0.5137	right
140.0	6.0	active_nochange	correct	0.15160000000000196	left
150.0	6.0	active_nochange	incorrect	0.7983999999999867	right
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.44890000000000896	right
180.0	6.0	active_change	correct	0.6937000000000069	right
188.0	6.0	active_nochange	incorrect	0.5115000000000123	right
194.0	6.0	active_change	incorrect	0.4773000000000138	left
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	incorrect	0.9559999999999889	right
216.0	6.0	active_change	incorrect	0.6408000000000129	left
222.0	6.0	active_change	correct	0.9067000000000007	right
228.0	6.0	active_nochange	correct	0.6314999999999884	left
238.0	6.0	active_change	incorrect	0.4703000000000088	left
244.0	6.0	active_change	miss	n/a	n/a
252.0	6.0	active_change	incorrect	0.4200000000000159	left
258.0	6.0	active_change	miss	n/a	n/a
264.0	6.0	active_nochange	incorrect	0.9467000000000212	right
272.0	6.0	passive	n/a	0.7665000000000077	left
280.0	6.0	passive	n/a	0.7253000000000043	left
296.0	6.0	active_nochange	incorrect	0.5518999999999892	right
302.0	6.0	active_nochange	correct	0.5027999999999793	left
