onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	correct	0.17620000000000147	right
52.0	6.0	active_nochange	incorrect	0.019799999999996487	right
60.0	6.0	active_change	miss	n/a	n/a
66.0	6.0	active_nochange	incorrect	0.25719999999999743	right
72.0	6.0	active_change	miss	n/a	n/a
78.0	6.0	active_change	miss	n/a	n/a
86.0	6.0	active_nochange	miss	n/a	n/a
92.0	6.0	active_nochange	incorrect	0.02930000000000632	right
100.0	6.0	active_nochange	incorrect	0.02599999999999625	right
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	miss	n/a	n/a
118.0	6.0	active_nochange	correct	0.5763000000000034	left
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	incorrect	0.0016999999999995907	right
140.0	6.0	active_nochange	miss	n/a	n/a
150.0	6.0	active_nochange	miss	n/a	n/a
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	incorrect	0.13419999999999277	left
180.0	6.0	active_change	incorrect	0.024900000000002365	left
188.0	6.0	active_nochange	correct	0.008600000000001273	left
194.0	6.0	active_change	correct	0.12940000000000396	right
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	incorrect	0.647500000000008	left
222.0	6.0	active_change	miss	n/a	n/a
228.0	6.0	active_nochange	correct	0.03710000000000946	left
238.0	6.0	active_change	incorrect	0.18670000000000186	left
244.0	6.0	active_change	incorrect	0.27539999999999054	left
252.0	6.0	active_change	incorrect	0.8270999999999731	left
258.0	6.0	active_change	correct	0.18990000000002283	right
264.0	6.0	active_nochange	correct	0.38369999999997617	left
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	miss	n/a	n/a
296.0	6.0	active_nochange	incorrect	0.5095000000000027	right
302.0	6.0	active_nochange	miss	n/a	n/a
