onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	correct	0.33370000000000033	right
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	incorrect	0.20730000000000004	right
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	correct	0.10379999999999967	left
60.0	6.0	active_change	miss	n/a	n/a
66.0	6.0	active_nochange	correct	0.16750000000000398	left
72.0	6.0	active_change	correct	0.9963999999999942	right
78.0	6.0	active_change	correct	0.877200000000002	right
86.0	6.0	active_nochange	correct	0.09409999999999741	left
92.0	6.0	active_nochange	miss	n/a	n/a
100.0	6.0	active_nochange	incorrect	0.8888000000000034	right
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	incorrect	0.8075000000000045	left
118.0	6.0	active_nochange	miss	n/a	n/a
126.0	6.0	passive	n/a	0.9011999999999887	left
134.0	6.0	active_nochange	correct	0.6081000000000074	left
140.0	6.0	active_nochange	incorrect	0.6599999999999966	right
150.0	6.0	active_nochange	miss	n/a	n/a
156.0	6.0	passive	n/a	0.9686000000000092	right
162.0	6.0	passive	n/a	0.8234999999999957	right
172.0	6.0	active_change	incorrect	0.8412999999999897	left
180.0	6.0	active_change	incorrect	0.954100000000011	left
188.0	6.0	active_nochange	correct	0.6739000000000033	left
194.0	6.0	active_change	incorrect	0.7409000000000106	left
204.0	6.0	passive	n/a	0.8755999999999915	right
210.0	6.0	active_nochange	correct	0.6924999999999955	left
216.0	6.0	active_change	incorrect	0.690400000000011	left
222.0	6.0	active_change	miss	n/a	n/a
228.0	6.0	active_nochange	correct	0.5592000000000041	left
238.0	6.0	active_change	correct	0.8019999999999925	right
244.0	6.0	active_change	incorrect	0.5427999999999997	left
252.0	6.0	active_change	correct	0.6467000000000098	right
258.0	6.0	active_change	correct	0.9735000000000014	right
264.0	6.0	active_nochange	incorrect	0.8193999999999733	right
272.0	6.0	passive	n/a	0.7293000000000234	left
280.0	6.0	passive	n/a	0.6161000000000172	right
296.0	6.0	active_nochange	correct	0.4748000000000161	left
302.0	6.0	active_nochange	correct	0.6216000000000008	left
