onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	correct	0.8617999999999988	left
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	correct	0.38219999999999743	right
52.0	6.0	active_nochange	incorrect	0.8228000000000009	right
60.0	6.0	active_change	miss	n/a	n/a
66.0	6.0	active_nochange	incorrect	0.9852000000000061	right
72.0	6.0	active_change	miss	n/a	n/a
78.0	6.0	active_change	incorrect	0.6088000000000022	left
86.0	6.0	active_nochange	incorrect	0.748500000000007	right
92.0	6.0	active_nochange	correct	0.9692000000000007	left
100.0	6.0	active_nochange	incorrect	0.7179000000000002	right
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.8525000000000063	right
118.0	6.0	active_nochange	correct	0.5583000000000027	left
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	incorrect	0.509600000000006	right
140.0	6.0	active_nochange	correct	0.7293999999999983	left
150.0	6.0	active_nochange	correct	0.5860999999999876	left
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.833200000000005	right
180.0	6.0	active_change	incorrect	0.6128999999999962	left
188.0	6.0	active_nochange	correct	0.870599999999996	left
194.0	6.0	active_change	incorrect	0.8762999999999863	left
204.0	6.0	passive	n/a	0.9749999999999943	left
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	incorrect	0.6574999999999989	left
222.0	6.0	active_change	correct	0.50030000000001	right
228.0	6.0	active_nochange	correct	0.6441000000000088	left
238.0	6.0	active_change	correct	0.5267000000000053	right
244.0	6.0	active_change	miss	n/a	n/a
252.0	6.0	active_change	miss	n/a	n/a
258.0	6.0	active_change	miss	n/a	n/a
264.0	6.0	active_nochange	correct	0.7266999999999939	left
272.0	6.0	passive	n/a	0.6023999999999887	right
280.0	6.0	passive	n/a	0.9540999999999826	left
296.0	6.0	active_nochange	correct	0.6784999999999854	left
302.0	6.0	active_nochange	correct	0.6143000000000143	left
