onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	correct	0.1286000000000005	right
20.0	6.0	active_change	incorrect	0.1142000000000003	left
26.0	6.0	active_nochange	incorrect	0.08899999999999864	right
36.0	6.0	passive	n/a	0.2685999999999993	right
42.0	6.0	active_change	correct	0.889400000000002	right
52.0	6.0	active_nochange	incorrect	0.7721000000000018	right
60.0	6.0	active_change	correct	0.6098999999999961	right
66.0	6.0	active_nochange	incorrect	0.6507000000000005	right
72.0	6.0	active_change	miss	n/a	n/a
78.0	6.0	active_change	correct	0.5323000000000064	right
86.0	6.0	active_nochange	miss	n/a	n/a
92.0	6.0	active_nochange	correct	0.332800000000006	left
100.0	6.0	active_nochange	correct	0.3475999999999999	left
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.3761999999999972	right
118.0	6.0	active_nochange	correct	0.7079999999999984	left
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.30750000000000455	left
140.0	6.0	active_nochange	correct	0.7723000000000013	left
150.0	6.0	active_nochange	incorrect	0.7510000000000048	right
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	n/a	0.4525999999999897	left
172.0	6.0	active_change	correct	0.56219999999999	right
180.0	6.0	active_change	incorrect	0.8019999999999925	left
188.0	6.0	active_nochange	incorrect	0.8177000000000021	right
194.0	6.0	active_change	correct	0.6034999999999968	right
204.0	6.0	passive	n/a	0.9992000000000019	right
210.0	6.0	active_nochange	incorrect	0.943000000000012	right
216.0	6.0	active_change	incorrect	0.7077999999999918	left
222.0	6.0	active_change	correct	0.6385999999999967	right
228.0	6.0	active_nochange	incorrect	0.6983999999999924	right
238.0	6.0	active_change	correct	0.5911000000000115	right
244.0	6.0	active_change	correct	0.6699000000000126	right
252.0	6.0	active_change	correct	0.41370000000000573	right
258.0	6.0	active_change	correct	0.38450000000000273	right
264.0	6.0	active_nochange	incorrect	0.4712999999999852	right
272.0	6.0	passive	n/a	0.41500000000002046	right
280.0	6.0	passive	n/a	0.6517999999999802	left
296.0	6.0	active_nochange	incorrect	0.8802000000000021	right
302.0	6.0	active_nochange	correct	0.5280999999999949	left
