onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	correct	0.3951999999999991	right
26.0	6.0	active_nochange	correct	0.0940000000000012	left
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	miss	n/a	n/a
66.0	6.0	active_nochange	miss	n/a	n/a
72.0	6.0	active_change	incorrect	0.24569999999999936	left
78.0	6.0	active_change	correct	0.7904999999999944	right
86.0	6.0	active_nochange	correct	0.34029999999999916	left
92.0	6.0	active_nochange	correct	0.23609999999999332	left
100.0	6.0	active_nochange	correct	0.2758000000000038	left
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.5524999999999949	right
118.0	6.0	active_nochange	incorrect	0.35429999999999495	right
126.0	6.0	passive	n/a	0.8500999999999976	left
134.0	6.0	active_nochange	incorrect	0.3358000000000061	right
140.0	6.0	active_nochange	correct	0.2446999999999946	left
150.0	6.0	active_nochange	correct	0.38040000000000873	left
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.7906999999999869	right
180.0	6.0	active_change	correct	0.748500000000007	right
188.0	6.0	active_nochange	correct	0.961199999999991	left
194.0	6.0	active_change	correct	0.6731000000000051	right
204.0	6.0	passive	n/a	0.26480000000000814	left
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	correct	0.997399999999999	right
222.0	6.0	active_change	miss	n/a	n/a
228.0	6.0	active_nochange	incorrect	0.8020999999999958	right
238.0	6.0	active_change	miss	n/a	n/a
244.0	6.0	active_change	incorrect	0.14459999999999695	left
252.0	6.0	active_change	correct	0.7703999999999951	right
258.0	6.0	active_change	correct	0.6992000000000189	right
264.0	6.0	active_nochange	miss	n/a	n/a
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	n/a	0.5206000000000017	left
296.0	6.0	active_nochange	incorrect	0.747099999999989	right
302.0	6.0	active_nochange	correct	0.6718999999999937	left
