onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	incorrect	0.4609999999999985	left
26.0	6.0	active_nochange	incorrect	0.1778000000000013	right
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	correct	0.832499999999996	right
66.0	6.0	active_nochange	incorrect	0.24429999999999552	right
72.0	6.0	active_change	miss	n/a	n/a
78.0	6.0	active_change	incorrect	0.09980000000000189	left
86.0	6.0	active_nochange	miss	n/a	n/a
92.0	6.0	active_nochange	incorrect	0.2652999999999963	right
100.0	6.0	active_nochange	incorrect	0.42489999999999384	right
106.0	6.0	passive	n/a	0.5756999999999977	left
112.0	6.0	active_change	incorrect	0.6055000000000064	left
118.0	6.0	active_nochange	incorrect	0.40619999999999834	right
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.46059999999999945	left
140.0	6.0	active_nochange	incorrect	0.7883999999999958	right
150.0	6.0	active_nochange	miss	n/a	n/a
156.0	6.0	passive	n/a	0.6868000000000052	right
162.0	6.0	passive	n/a	0.5485999999999933	right
172.0	6.0	active_change	correct	0.7301999999999964	right
180.0	6.0	active_change	incorrect	0.5108999999999924	left
188.0	6.0	active_nochange	miss	n/a	n/a
194.0	6.0	active_change	miss	n/a	n/a
204.0	6.0	passive	n/a	0.9739999999999895	right
210.0	6.0	active_nochange	incorrect	0.6186999999999898	right
216.0	6.0	active_change	incorrect	0.5854999999999961	left
222.0	6.0	active_change	incorrect	0.665300000000002	left
228.0	6.0	active_nochange	incorrect	0.23210000000000264	right
238.0	6.0	active_change	incorrect	0.6937000000000069	left
244.0	6.0	active_change	incorrect	0.9864000000000033	left
252.0	6.0	active_change	incorrect	0.7411000000000172	left
258.0	6.0	active_change	correct	0.10300000000000864	right
264.0	6.0	active_nochange	incorrect	0.5627000000000066	right
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	n/a	0.8500999999999976	right
296.0	6.0	active_nochange	correct	0.4685000000000059	left
302.0	6.0	active_nochange	incorrect	0.38920000000001664	right
