onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	incorrect	0.39539999999999864	left
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	correct	0.977800000000002	right
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	correct	0.8264000000000067	right
66.0	6.0	active_nochange	correct	0.29930000000000234	left
72.0	6.0	active_change	miss	n/a	n/a
78.0	6.0	active_change	correct	0.7750000000000057	right
86.0	6.0	active_nochange	miss	n/a	n/a
92.0	6.0	active_nochange	incorrect	0.5347000000000008	right
100.0	6.0	active_nochange	miss	n/a	n/a
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	miss	n/a	n/a
118.0	6.0	active_nochange	correct	0.13809999999999434	left
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.9716999999999985	left
140.0	6.0	active_nochange	miss	n/a	n/a
150.0	6.0	active_nochange	incorrect	0.6433000000000106	right
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	n/a	0.835000000000008	left
172.0	6.0	active_change	correct	0.33379999999999654	right
180.0	6.0	active_change	miss	n/a	n/a
188.0	6.0	active_nochange	miss	n/a	n/a
194.0	6.0	active_change	miss	n/a	n/a
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	correct	0.477800000000002	right
222.0	6.0	active_change	miss	n/a	n/a
228.0	6.0	active_nochange	miss	n/a	n/a
238.0	6.0	active_change	correct	0.540300000000002	right
244.0	6.0	active_change	miss	n/a	n/a
252.0	6.0	active_change	miss	n/a	n/a
258.0	6.0	active_change	correct	0.9227999999999952	right
264.0	6.0	active_nochange	incorrect	0.3217000000000212	right
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	n/a	0.6422999999999774	left
296.0	6.0	active_nochange	incorrect	0.8698999999999728	right
302.0	6.0	active_nochange	incorrect	0.8697999999999979	right
