onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	incorrect	0.3246000000000002	left
26.0	6.0	active_nochange	incorrect	0.5413999999999994	right
36.0	6.0	passive	n/a	0.22619999999999862	left
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	incorrect	0.8290000000000006	right
60.0	6.0	active_change	correct	0.6617999999999995	right
66.0	6.0	active_nochange	correct	0.7396999999999991	left
72.0	6.0	active_change	correct	0.7086000000000041	right
78.0	6.0	active_change	correct	0.785499999999999	right
86.0	6.0	active_nochange	correct	0.7864000000000004	left
92.0	6.0	active_nochange	incorrect	0.3913000000000011	right
100.0	6.0	active_nochange	correct	0.38009999999999877	left
106.0	6.0	passive	n/a	0.7590000000000003	right
112.0	6.0	active_change	incorrect	0.9758999999999958	left
118.0	6.0	active_nochange	correct	0.9038000000000039	left
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.44649999999998613	left
140.0	6.0	active_nochange	correct	0.280399999999986	left
150.0	6.0	active_nochange	correct	0.31219999999999004	left
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.15389999999999304	right
180.0	6.0	active_change	incorrect	0.21070000000000277	left
188.0	6.0	active_nochange	miss	n/a	n/a
194.0	6.0	active_change	incorrect	0.09250000000000114	left
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	incorrect	0.7881999999999891	right
216.0	6.0	active_change	incorrect	0.6040999999999883	left
222.0	6.0	active_change	correct	0.936000000000007	right
228.0	6.0	active_nochange	incorrect	0.7138999999999953	right
238.0	6.0	active_change	miss	n/a	n/a
244.0	6.0	active_change	correct	0.7956000000000074	right
252.0	6.0	active_change	incorrect	0.030399999999985994	left
258.0	6.0	active_change	correct	0.9522999999999797	right
264.0	6.0	active_nochange	correct	0.4422000000000139	left
272.0	6.0	passive	n/a	0.9780999999999835	right
280.0	6.0	passive	n/a	0.7959000000000174	right
296.0	6.0	active_nochange	incorrect	0.591700000000003	right
302.0	6.0	active_nochange	miss	n/a	n/a
