onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	incorrect	0.4305000000000003	left
20.0	6.0	active_change	correct	0.34199999999999875	right
26.0	6.0	active_nochange	correct	0.06469999999999843	left
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	correct	0.5163000000000011	right
66.0	6.0	active_nochange	correct	0.03109999999999502	left
72.0	6.0	active_change	correct	0.6798000000000002	right
78.0	6.0	active_change	miss	n/a	n/a
86.0	6.0	active_nochange	correct	0.8872000000000071	left
92.0	6.0	active_nochange	correct	0.6560000000000059	left
100.0	6.0	active_nochange	correct	0.004699999999999704	left
106.0	6.0	passive	n/a	0.5934000000000026	right
112.0	6.0	active_change	correct	0.8122000000000043	right
118.0	6.0	active_nochange	correct	0.11299999999999955	left
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.1092999999999904	left
140.0	6.0	active_nochange	correct	0.4579999999999984	left
150.0	6.0	active_nochange	correct	0.6805999999999983	left
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	n/a	0.6921000000000106	left
172.0	6.0	active_change	correct	0.8876999999999953	right
180.0	6.0	active_change	miss	n/a	n/a
188.0	6.0	active_nochange	correct	0.9560999999999922	left
194.0	6.0	active_change	correct	0.9447999999999865	right
204.0	6.0	passive	n/a	0.7753999999999905	left
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	correct	0.7798999999999978	right
222.0	6.0	active_change	correct	0.8876999999999953	right
228.0	6.0	active_nochange	correct	0.6573999999999955	left
238.0	6.0	active_change	miss	n/a	n/a
244.0	6.0	active_change	correct	0.7907999999999902	right
252.0	6.0	active_change	incorrect	0.9494000000000256	left
258.0	6.0	active_change	miss	n/a	n/a
264.0	6.0	active_nochange	correct	0.5939000000000192	left
272.0	6.0	passive	n/a	0.6426000000000158	right
280.0	6.0	passive	n/a	0.8122999999999934	left
296.0	6.0	active_nochange	miss	n/a	n/a
302.0	6.0	active_nochange	correct	0.7624000000000137	left
