onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	miss	n/a	n/a
66.0	6.0	active_nochange	miss	n/a	n/a
72.0	6.0	active_change	miss	n/a	n/a
78.0	6.0	active_change	miss	n/a	n/a
86.0	6.0	active_nochange	incorrect	0.9227999999999952	right
92.0	6.0	active_nochange	incorrect	0.5926999999999936	right
100.0	6.0	active_nochange	miss	n/a	n/a
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.6171999999999969	right
118.0	6.0	active_nochange	correct	0.6590999999999951	left
126.0	6.0	passive	n/a	0.8728999999999871	left
134.0	6.0	active_nochange	incorrect	0.841700000000003	right
140.0	6.0	active_nochange	incorrect	0.5725999999999942	right
150.0	6.0	active_nochange	incorrect	0.5483000000000118	right
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	n/a	0.8360999999999876	left
172.0	6.0	active_change	miss	n/a	n/a
180.0	6.0	active_change	correct	0.6245999999999867	right
188.0	6.0	active_nochange	incorrect	0.3994999999999891	right
194.0	6.0	active_change	correct	0.3592999999999904	right
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	incorrect	0.5768999999999949	right
216.0	6.0	active_change	miss	n/a	n/a
222.0	6.0	active_change	correct	0.9137000000000057	right
228.0	6.0	active_nochange	incorrect	0.57650000000001	right
238.0	6.0	active_change	correct	0.658299999999997	right
244.0	6.0	active_change	correct	0.7691000000000088	right
252.0	6.0	active_change	correct	0.7370000000000232	right
258.0	6.0	active_change	correct	0.48680000000001655	right
264.0	6.0	active_nochange	incorrect	0.8097000000000207	right
272.0	6.0	passive	n/a	0.9934999999999832	left
280.0	6.0	passive	miss	n/a	n/a
296.0	6.0	active_nochange	incorrect	0.8188999999999851	right
302.0	6.0	active_nochange	correct	0.6258000000000266	left
