name	volume	thickness	area	meancurv
Left-G&S_frontomargin	2406.0	2.435	880.0	0.11900000000000001
Left-G&S_occipital_inf	3076.0	2.6860000000000004	970.0	0.121
Left-G&S_paracentral	3695.0	2.545	1190.0	0.10300000000000001
Left-G&S_subcentral	3690.0	2.925	1090.0	0.131
Left-G&S_transv_frontopol	2413.0	2.54	707.0	0.171
Left-G&S_cingul-Ant	6093.0	2.8310000000000004	1920.0	0.121
Left-G&S_cingul-Mid-Ant	2580.0	2.8989999999999996	859.0	0.106
Left-G&S_cingul-Mid-Post	2982.0	2.847	1072.0	0.11199999999999999
Left-G_cingul-Post-dorsal	1431.0	3.08	336.0	0.139
Left-G_cingul-Post-ventral	649.0	3.0589999999999997	157.0	0.149
Left-G_cuneus	2753.0	1.868	1320.0	0.151
Left-G_front_inf-Opercular	4798.0	2.98	1177.0	0.13
Left-G_front_inf-Orbital	1311.0	2.8930000000000002	294.0	0.14
Left-G_front_inf-Triangul	3550.0	2.773	930.0	0.129
Left-G_front_middle	14820.0	2.7739999999999996	3999.0	0.14400000000000002
Left-G_front_sup	21123.0	3.072	5512.0	0.13
Left-G_Ins_lg&S_cent_ins	1698.0	3.42	457.0	0.129
Left-G_insular_short	2918.0	4.0089999999999995	462.0	0.12300000000000001
Left-G_occipital_middle	6293.0	2.805	1683.0	0.134
Left-G_occipital_sup	2568.0	2.461	905.0	0.13
Left-G_oc-temp_lat-fusifor	4675.0	2.948	1216.0	0.154
Left-G_oc-temp_med-Lingual	5534.0	2.3080000000000003	2076.0	0.14800000000000002
Left-G_oc-temp_med-Parahip	4065.0	2.7969999999999997	1067.0	0.133
Left-G_orbital	7407.0	2.867	1835.0	0.141
Left-G_pariet_inf-Angular	8529.0	2.944	2142.0	0.129
Left-G_pariet_inf-Supramar	6891.0	3.02	1751.0	0.14
Left-G_parietal_sup	7000.0	2.609	2088.0	0.128
Left-G_postcentral	4506.0	2.387	1530.0	0.114
Left-G_precentral	6132.0	3.0639999999999996	1464.0	0.098
Left-G_precuneus	6809.0	2.793	1875.0	0.138
Left-G_rectus	2768.0	2.609	769.0	0.135
Left-G_subcallosal	1059.0	2.727	365.0	0.098
Left-G_temp_sup-G_T_transv	1108.0	2.9739999999999998	300.0	0.139
Left-G_temp_sup-Lateral	5747.0	3.4	1135.0	0.121
Left-G_temp_sup-Plan_polar	1959.0	3.502	477.0	0.085
Left-G_temp_sup-Plan_tempo	1819.0	2.759	595.0	0.087
Left-G_temporal_inf	6761.0	2.8739999999999997	1695.0	0.134
Left-G_temporal_middle	7895.0	3.153	1753.0	0.14400000000000002
Left-Lat_Fis-ant-Horizont	454.0	1.739	292.0	0.081
Left-Lat_Fis-ant-Vertical	770.0	2.425	323.0	0.09699999999999999
Left-Lat_Fis-post	1453.0	2.7569999999999997	671.0	0.102
Left-Pole_occipital	3133.0	1.973	1470.0	0.138
Left-Pole_temporal	4065.0	2.7969999999999997	959.0	0.165
Left-S_calcarine	2614.0	2.2	1431.0	0.121
Left-S_central	3463.0	1.97	2008.0	0.096
Left-S_cingul-Marginalis	2115.0	2.3890000000000002	966.0	0.102
Left-S_circular_insula_ant	928.0	2.7239999999999998	365.0	0.099
Left-S_circular_insula_inf	2096.0	2.821	871.0	0.085
Left-S_circular_insula_sup	2507.0	2.5610000000000004	1171.0	0.10099999999999999
Left-S_collat_transv_ant	1805.0	2.51	787.0	0.09
Left-S_collat_transv_post	757.0	2.8480000000000003	375.0	0.141
Left-S_front_inf	4529.0	2.377	1986.0	0.09699999999999999
Left-S_front_middle	2659.0	2.224	1339.0	0.106
Left-S_front_sup	6605.0	2.53	2661.0	0.09699999999999999
Left-S_interm_prim-Jensen	480.0	2.535	212.0	0.111
Left-S_intrapariet&P_trans	5874.0	2.378	2747.0	0.10300000000000001
Left-S_oc_middle&Lunatus	1651.0	2.369	797.0	0.121
Left-S_oc_sup&transversal	2494.0	2.437	1161.0	0.109
Left-S_occipital_ant	2152.0	2.3680000000000003	963.0	0.11599999999999999
Left-S_oc-temp_lat	1255.0	2.5780000000000003	566.0	0.105
Left-S_oc-temp_med&Lingual	3262.0	2.548	1388.0	0.098
Left-S_orbital_lateral	535.0	1.912	303.0	0.10400000000000001
Left-S_orbital_med-olfact	1353.0	2.273	695.0	0.113
Left-S_orbital-H_Shaped	2882.0	2.49	1127.0	0.12
Left-S_parieto_occipital	3045.0	2.4219999999999997	1426.0	0.11599999999999999
Left-S_pericallosal	1463.0	2.501	763.0	0.129
Left-S_postcentral	5152.0	2.435	2182.0	0.105
Left-S_precentral-inf-part	3027.0	2.659	1233.0	0.1
Left-S_precentral-sup-part	2228.0	2.695	907.0	0.085
Left-S_suborbital	1147.0	2.324	541.0	0.098
Left-S_subparietal	1829.0	2.705	777.0	0.128
Left-S_temporal_inf	3524.0	2.677	1415.0	0.124
Left-S_temporal_sup	10846.0	2.803	4121.0	0.09
Left-S_temporal_transverse	587.0	2.56	242.0	0.044000000000000004
BrainSegVolNotVent	1181018.0	1181018.0	91293.4	1181018.0
eTIV	1369511.4090729998	1369511.4090729998	1181018.0	1369511.4090729998
