onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	incorrect	0.7172999999999945	left
66.0	6.0	active_nochange	miss	n/a	n/a
72.0	6.0	active_change	correct	0.44299999999999784	right
78.0	6.0	active_change	correct	0.9497999999999962	right
86.0	6.0	active_nochange	correct	0.1396000000000015	left
92.0	6.0	active_nochange	incorrect	0.06350000000000477	right
100.0	6.0	active_nochange	correct	0.28820000000000334	left
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	incorrect	0.6688999999999936	left
118.0	6.0	active_nochange	incorrect	0.4057999999999993	right
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	incorrect	0.7363	right
140.0	6.0	active_nochange	correct	0.3932000000000073	left
150.0	6.0	active_nochange	correct	0.7039000000000044	left
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.5382999999999925	right
180.0	6.0	active_change	miss	n/a	n/a
188.0	6.0	active_nochange	correct	0.3189000000000135	left
194.0	6.0	active_change	incorrect	0.7468000000000075	left
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	correct	0.2272000000000105	right
222.0	6.0	active_change	correct	0.2539999999999907	right
228.0	6.0	active_nochange	miss	n/a	n/a
238.0	6.0	active_change	incorrect	0.8345999999999947	left
244.0	6.0	active_change	correct	0.8294999999999959	right
252.0	6.0	active_change	miss	n/a	n/a
258.0	6.0	active_change	miss	n/a	n/a
264.0	6.0	active_nochange	incorrect	0.7089000000000283	right
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	miss	n/a	n/a
296.0	6.0	active_nochange	correct	0.3731000000000222	left
302.0	6.0	active_nochange	correct	0.7448999999999728	left
