onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	correct	0.2749999999999986	right
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	correct	0.7553000000000054	right
66.0	6.0	active_nochange	incorrect	0.7771000000000043	right
72.0	6.0	active_change	correct	0.9117999999999995	right
78.0	6.0	active_change	correct	0.5375999999999976	right
86.0	6.0	active_nochange	incorrect	0.16830000000000211	right
92.0	6.0	active_nochange	correct	0.9110000000000014	left
100.0	6.0	active_nochange	miss	n/a	n/a
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	miss	n/a	n/a
118.0	6.0	active_nochange	correct	0.7998999999999938	left
126.0	6.0	passive	n/a	0.8465999999999951	left
134.0	6.0	active_nochange	correct	0.7383000000000095	left
140.0	6.0	active_nochange	incorrect	0.6630000000000109	right
150.0	6.0	active_nochange	miss	n/a	n/a
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	n/a	0.575099999999992	left
172.0	6.0	active_change	correct	0.641699999999986	right
180.0	6.0	active_change	correct	0.7974000000000103	right
188.0	6.0	active_nochange	correct	0.5920999999999879	left
194.0	6.0	active_change	correct	0.8648000000000025	right
204.0	6.0	passive	n/a	0.8494000000000028	left
210.0	6.0	active_nochange	correct	0.8562000000000012	left
216.0	6.0	active_change	correct	0.7548999999999921	right
222.0	6.0	active_change	correct	0.6827000000000112	right
228.0	6.0	active_nochange	miss	n/a	n/a
238.0	6.0	active_change	correct	0.8449999999999989	right
244.0	6.0	active_change	miss	n/a	n/a
252.0	6.0	active_change	correct	0.7323999999999842	right
258.0	6.0	active_change	correct	0.9612000000000194	right
264.0	6.0	active_nochange	correct	0.5489999999999782	left
272.0	6.0	passive	n/a	0.9526000000000181	left
280.0	6.0	passive	n/a	0.8842999999999961	left
296.0	6.0	active_nochange	incorrect	0.8806000000000154	right
302.0	6.0	active_nochange	correct	0.8933999999999855	left
