onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	miss	n/a	n/a
52.0	6.0	active_nochange	correct	0.5747	left
60.0	6.0	active_change	correct	0.6324999999999932	right
66.0	6.0	active_nochange	correct	0.6783999999999963	left
72.0	6.0	active_change	correct	0.6182000000000016	right
78.0	6.0	active_change	correct	0.17709999999999582	right
86.0	6.0	active_nochange	miss	n/a	n/a
92.0	6.0	active_nochange	correct	0.9916999999999945	left
100.0	6.0	active_nochange	miss	n/a	n/a
106.0	6.0	passive	n/a	0.7353999999999985	right
112.0	6.0	active_change	correct	0.33329999999999416	right
118.0	6.0	active_nochange	miss	n/a	n/a
126.0	6.0	passive	n/a	0.6740000000000066	right
134.0	6.0	active_nochange	correct	0.12880000000001246	left
140.0	6.0	active_nochange	incorrect	0.3976000000000113	right
150.0	6.0	active_nochange	incorrect	0.26539999999999964	right
156.0	6.0	passive	n/a	0.6092999999999904	right
162.0	6.0	passive	n/a	0.49610000000001264	right
172.0	6.0	active_change	correct	0.7289000000000101	right
180.0	6.0	active_change	incorrect	0.42369999999999663	left
188.0	6.0	active_nochange	correct	0.6065000000000111	left
194.0	6.0	active_change	miss	n/a	n/a
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	correct	0.14390000000000214	right
222.0	6.0	active_change	miss	n/a	n/a
228.0	6.0	active_nochange	correct	0.25559999999998695	left
238.0	6.0	active_change	correct	0.13339999999999463	right
244.0	6.0	active_change	miss	n/a	n/a
252.0	6.0	active_change	incorrect	0.36599999999998545	left
258.0	6.0	active_change	correct	0.6899000000000228	right
264.0	6.0	active_nochange	correct	0.4696999999999889	left
272.0	6.0	passive	n/a	0.7875999999999976	right
280.0	6.0	passive	miss	n/a	n/a
296.0	6.0	active_nochange	incorrect	0.7889999999999873	right
302.0	6.0	active_nochange	correct	0.19580000000001974	left
