onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	correct	0.5169999999999995	right
26.0	6.0	active_nochange	correct	0.45179999999999865	left
36.0	6.0	passive	n/a	0.9423999999999992	left
42.0	6.0	active_change	correct	0.9761000000000024	right
52.0	6.0	active_nochange	correct	0.6738	left
60.0	6.0	active_change	incorrect	0.846500000000006	left
66.0	6.0	active_nochange	correct	0.9211999999999989	left
72.0	6.0	active_change	correct	0.45600000000000307	right
78.0	6.0	active_change	correct	0.8378000000000014	right
86.0	6.0	active_nochange	correct	0.4555000000000007	left
92.0	6.0	active_nochange	correct	0.31629999999999825	left
100.0	6.0	active_nochange	miss	n/a	n/a
106.0	6.0	passive	n/a	0.716700000000003	left
112.0	6.0	active_change	incorrect	0.8744999999999976	left
118.0	6.0	active_nochange	correct	0.4402999999999935	left
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.6817000000000064	left
140.0	6.0	active_nochange	correct	0.5524000000000058	left
150.0	6.0	active_nochange	miss	n/a	n/a
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.93719999999999	right
180.0	6.0	active_change	correct	0.6219000000000108	right
188.0	6.0	active_nochange	correct	0.5686000000000035	left
194.0	6.0	active_change	incorrect	0.9373999999999967	left
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	correct	0.6967999999999961	left
216.0	6.0	active_change	correct	0.904500000000013	right
222.0	6.0	active_change	miss	n/a	n/a
228.0	6.0	active_nochange	correct	0.4941000000000031	left
238.0	6.0	active_change	correct	0.7686999999999955	right
244.0	6.0	active_change	correct	0.772500000000008	right
252.0	6.0	active_change	correct	0.5781999999999812	right
258.0	6.0	active_change	correct	0.6440000000000055	right
264.0	6.0	active_nochange	correct	0.6247000000000185	left
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	n/a	0.7441000000000031	right
296.0	6.0	active_nochange	correct	0.7705000000000268	left
302.0	6.0	active_nochange	correct	0.5763000000000034	left
