onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	correct	0.9353000000000016	right
26.0	6.0	active_nochange	correct	0.29520000000000124	left
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	correct	0.29579999999999984	right
52.0	6.0	active_nochange	correct	0.43849999999999767	left
60.0	6.0	active_change	correct	0.547300000000007	right
66.0	6.0	active_nochange	correct	0.40909999999999513	left
72.0	6.0	active_change	correct	0.6490000000000009	right
78.0	6.0	active_change	correct	0.818799999999996	right
86.0	6.0	active_nochange	correct	0.8066000000000031	left
92.0	6.0	active_nochange	correct	0.6624999999999943	left
100.0	6.0	active_nochange	correct	0.5101999999999975	left
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	incorrect	0.5588999999999942	left
118.0	6.0	active_nochange	incorrect	0.8937999999999988	right
126.0	6.0	passive	n/a	0.7764999999999986	right
134.0	6.0	active_nochange	incorrect	0.2763999999999953	right
140.0	6.0	active_nochange	correct	0.35319999999998686	left
150.0	6.0	active_nochange	incorrect	0.8249000000000137	right
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	n/a	0.5475999999999885	left
172.0	6.0	active_change	correct	0.43129999999999313	right
180.0	6.0	active_change	correct	0.6940999999999917	right
188.0	6.0	active_nochange	correct	0.37590000000000146	left
194.0	6.0	active_change	correct	0.791799999999995	right
204.0	6.0	passive	n/a	0.8035000000000139	left
210.0	6.0	active_nochange	correct	0.3983000000000061	left
216.0	6.0	active_change	correct	0.7231999999999914	right
222.0	6.0	active_change	correct	0.818000000000012	right
228.0	6.0	active_nochange	correct	0.4709000000000003	left
238.0	6.0	active_change	correct	0.3745999999999867	right
244.0	6.0	active_change	correct	0.3744000000000085	right
252.0	6.0	active_change	miss	n/a	n/a
258.0	6.0	active_change	correct	0.29309999999998126	right
264.0	6.0	active_nochange	correct	0.6009000000000242	left
272.0	6.0	passive	n/a	0.9716999999999985	left
280.0	6.0	passive	n/a	0.5575000000000045	right
296.0	6.0	active_nochange	correct	0.7101000000000113	left
302.0	6.0	active_nochange	correct	0.7608999999999924	left
