onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	miss	n/a	n/a
26.0	6.0	active_nochange	correct	0.8170000000000002	left
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	correct	0.2674999999999983	right
52.0	6.0	active_nochange	correct	0.38709999999999667	left
60.0	6.0	active_change	correct	0.48390000000000555	right
66.0	6.0	active_nochange	incorrect	0.4637000000000029	right
72.0	6.0	active_change	correct	0.5174999999999983	right
78.0	6.0	active_change	correct	0.48629999999999995	right
86.0	6.0	active_nochange	correct	0.7680000000000007	left
92.0	6.0	active_nochange	incorrect	0.48980000000000246	right
100.0	6.0	active_nochange	correct	0.6406000000000063	left
106.0	6.0	passive	n/a	0.7383999999999986	right
112.0	6.0	active_change	correct	0.6452000000000027	right
118.0	6.0	active_nochange	correct	0.5019999999999953	left
126.0	6.0	passive	n/a	0.6376999999999953	right
134.0	6.0	active_nochange	correct	0.8394999999999868	left
140.0	6.0	active_nochange	miss	n/a	n/a
150.0	6.0	active_nochange	incorrect	0.5139000000000067	right
156.0	6.0	passive	n/a	0.5568000000000097	right
162.0	6.0	passive	n/a	0.6315999999999917	left
172.0	6.0	active_change	correct	0.5363000000000113	right
180.0	6.0	active_change	correct	0.38399999999998613	right
188.0	6.0	active_nochange	correct	0.7827000000000055	left
194.0	6.0	active_change	correct	0.49150000000000205	right
204.0	6.0	passive	n/a	0.5782000000000096	left
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	correct	0.42679999999998586	right
222.0	6.0	active_change	correct	0.4806000000000097	right
228.0	6.0	active_nochange	correct	0.655399999999986	left
238.0	6.0	active_change	miss	n/a	n/a
244.0	6.0	active_change	incorrect	0.4129000000000076	left
252.0	6.0	active_change	incorrect	0.434599999999989	left
258.0	6.0	active_change	incorrect	0.44650000000001455	left
264.0	6.0	active_nochange	correct	0.41430000000002565	left
272.0	6.0	passive	n/a	0.5500000000000114	right
280.0	6.0	passive	n/a	0.5876999999999839	left
296.0	6.0	active_nochange	correct	0.5942000000000007	left
302.0	6.0	active_nochange	correct	0.5389999999999873	left
