onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	incorrect	0.2536000000000005	left
20.0	6.0	active_change	correct	0.8623000000000012	right
26.0	6.0	active_nochange	incorrect	0.7551999999999985	right
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	incorrect	0.7807000000000031	left
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	correct	0.6381999999999977	right
66.0	6.0	active_nochange	incorrect	0.3091000000000008	right
72.0	6.0	active_change	correct	0.8049000000000035	right
78.0	6.0	active_change	correct	0.5798000000000059	right
86.0	6.0	active_nochange	incorrect	0.6486000000000018	right
92.0	6.0	active_nochange	incorrect	0.8224000000000018	right
100.0	6.0	active_nochange	correct	0.819199999999995	left
106.0	6.0	passive	n/a	0.39100000000000534	left
112.0	6.0	active_change	correct	0.6089000000000055	right
118.0	6.0	active_nochange	incorrect	0.7306999999999988	right
126.0	6.0	passive	n/a	0.32650000000001	left
134.0	6.0	active_nochange	incorrect	0.7483000000000004	right
140.0	6.0	active_nochange	correct	0.6350999999999942	left
150.0	6.0	active_nochange	correct	0.49090000000001055	left
156.0	6.0	passive	n/a	0.3386999999999887	left
162.0	6.0	passive	n/a	0.3345999999999947	left
172.0	6.0	active_change	incorrect	0.5212999999999965	left
180.0	6.0	active_change	correct	0.6700999999999908	right
188.0	6.0	active_nochange	correct	0.5988999999999862	left
194.0	6.0	active_change	incorrect	0.6277000000000044	left
204.0	6.0	passive	n/a	0.2675000000000125	left
210.0	6.0	active_nochange	miss	n/a	n/a
216.0	6.0	active_change	miss	n/a	n/a
222.0	6.0	active_change	correct	0.8919999999999959	right
228.0	6.0	active_nochange	incorrect	0.9397999999999911	right
238.0	6.0	active_change	correct	0.7685999999999922	right
244.0	6.0	active_change	correct	0.49739999999999895	right
252.0	6.0	active_change	correct	0.5751999999999953	right
258.0	6.0	active_change	correct	0.48610000000002174	right
264.0	6.0	active_nochange	correct	0.5479000000000269	left
272.0	6.0	passive	n/a	0.46469999999999345	left
280.0	6.0	passive	n/a	0.6954999999999814	left
296.0	6.0	active_nochange	correct	0.6621000000000095	left
302.0	6.0	active_nochange	correct	0.44189999999997553	left
