onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	miss	n/a	n/a
20.0	6.0	active_change	correct	0.9674000000000014	right
26.0	6.0	active_nochange	miss	n/a	n/a
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	correct	0.6028999999999982	right
52.0	6.0	active_nochange	miss	n/a	n/a
60.0	6.0	active_change	correct	0.6375000000000028	right
66.0	6.0	active_nochange	incorrect	0.6543000000000063	right
72.0	6.0	active_change	correct	0.12919999999999732	right
78.0	6.0	active_change	correct	0.8721000000000032	right
86.0	6.0	active_nochange	miss	n/a	n/a
92.0	6.0	active_nochange	correct	0.7997000000000014	left
100.0	6.0	active_nochange	miss	n/a	n/a
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	correct	0.9262999999999977	right
118.0	6.0	active_nochange	incorrect	0.9761000000000024	right
126.0	6.0	passive	miss	n/a	n/a
134.0	6.0	active_nochange	correct	0.9217999999999904	left
140.0	6.0	active_nochange	correct	0.7846000000000117	left
150.0	6.0	active_nochange	correct	0.7604000000000042	left
156.0	6.0	passive	miss	n/a	n/a
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.8699000000000012	right
180.0	6.0	active_change	miss	n/a	n/a
188.0	6.0	active_nochange	miss	n/a	n/a
194.0	6.0	active_change	miss	n/a	n/a
204.0	6.0	passive	miss	n/a	n/a
210.0	6.0	active_nochange	correct	0.9650000000000034	left
216.0	6.0	active_change	correct	0.8687999999999931	right
222.0	6.0	active_change	correct	0.8586999999999989	right
228.0	6.0	active_nochange	miss	n/a	n/a
238.0	6.0	active_change	miss	n/a	n/a
244.0	6.0	active_change	incorrect	0.7301999999999964	left
252.0	6.0	active_change	correct	0.7269999999999754	right
258.0	6.0	active_change	miss	n/a	n/a
264.0	6.0	active_nochange	correct	0.6596999999999866	left
272.0	6.0	passive	miss	n/a	n/a
280.0	6.0	passive	miss	n/a	n/a
296.0	6.0	active_nochange	correct	0.7099999999999795	left
302.0	6.0	active_nochange	correct	0.5237999999999943	left
