onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0	6.0	active_change	correct	0.19979999999999976	right
20.0	6.0	active_change	correct	0.15350000000000108	right
26.0	6.0	active_nochange	incorrect	0.9084000000000003	right
36.0	6.0	passive	miss	n/a	n/a
42.0	6.0	active_change	correct	0.5159999999999982	right
52.0	6.0	active_nochange	correct	0.11090000000000089	left
60.0	6.0	active_change	correct	0.03170000000000073	right
66.0	6.0	active_nochange	correct	0.17959999999999354	left
72.0	6.0	active_change	miss	n/a	n/a
78.0	6.0	active_change	correct	0.25430000000000064	right
86.0	6.0	active_nochange	correct	0.11419999999999675	left
92.0	6.0	active_nochange	miss	n/a	n/a
100.0	6.0	active_nochange	correct	0.3708000000000027	left
106.0	6.0	passive	miss	n/a	n/a
112.0	6.0	active_change	incorrect	0.13060000000000116	left
118.0	6.0	active_nochange	correct	0.38649999999999807	left
126.0	6.0	passive	n/a	0.42029999999999745	left
134.0	6.0	active_nochange	miss	n/a	n/a
140.0	6.0	active_nochange	correct	0.31399999999999295	left
150.0	6.0	active_nochange	incorrect	0.30580000000000496	right
156.0	6.0	passive	n/a	0.39169999999998595	right
162.0	6.0	passive	miss	n/a	n/a
172.0	6.0	active_change	correct	0.15029999999998722	right
180.0	6.0	active_change	correct	0.6382000000000119	right
188.0	6.0	active_nochange	miss	n/a	n/a
194.0	6.0	active_change	correct	0.07689999999999486	right
204.0	6.0	passive	n/a	0.662700000000001	left
210.0	6.0	active_nochange	correct	0.08459999999999468	left
216.0	6.0	active_change	miss	n/a	n/a
222.0	6.0	active_change	correct	0.39039999999999964	right
228.0	6.0	active_nochange	correct	0.8411999999999864	left
238.0	6.0	active_change	correct	0.20400000000000773	right
244.0	6.0	active_change	miss	n/a	n/a
252.0	6.0	active_change	correct	0.32569999999998345	right
258.0	6.0	active_change	incorrect	0.37259999999997717	left
264.0	6.0	active_nochange	incorrect	0.13150000000001683	right
272.0	6.0	passive	n/a	0.4193000000000211	left
280.0	6.0	passive	n/a	0.41210000000000946	left
296.0	6.0	active_nochange	incorrect	0.7527999999999793	right
302.0	6.0	active_nochange	correct	0.33569999999997435	left
